date,Adj Close,Volume,EMA_5,EMA_10,MACD,RSI,Bollinger_High,Bollinger_Low,OBV,ADX,MFI,MOM,SAR,Interest Rate,Yield Spread,GDP,Unemployment Rate,Inflation Rate,news_sentiment
3/14/14,4245.399902,2196890000,4284.119624,4295.786924,30.27999587,47.54543507,4370.765355,4222.410719,76240400000,22.56348909,43.6409992,-1.455860402,,0.08,2.29,17197.738,6.7,236.028,0
3/17/14,4279.950195,1810410000,4282.729815,4292.907519,26.86845582,52.43791748,4369.03898,4227.730112,78050810000,22.05090409,49.91210199,0.061964107,,0.08,2.32,17197.738,6.7,236.028,0
3/18/14,4333.310059,1962890000,4299.589896,4300.253435,28.14603085,58.82531477,4372.602684,4230.219435,80013700000,22.22476541,49.69273912,-0.428774907,,0.08,2.32,17197.738,6.7,236.028,0
3/19/14,4307.600098,1992750000,4302.259963,4301.589192,26.7752904,54.99315922,4369.870019,4239.917091,78020950000,22.36866683,43.13019977,-1.155816004,,0.08,2.31,17197.738,6.7,236.028,0
3/20/14,4319.290039,1847270000,4307.936655,4304.807528,26.32874788,56.38444353,4370.390907,4244.570226,79868220000,22.50228958,41.67372173,-0.754569478,,0.08,2.34,17197.738,6.7,236.028,0.092857143
3/21/14,4276.790039,3245740000,4297.55445,4299.713439,22.28853653,50.2969278,4369.434651,4246.864471,76622480000,21.99519765,40.09911443,-1.370552528,4241.939941,0.08,2.3,17197.738,6.7,236.028,0.01468254
3/24/14,4226.390137,2434650000,4273.833012,4286.381929,14.84862333,44.20225159,4375.548001,4234.093113,74187830000,21.28509014,32.20034958,-2.493051107,,0.08,2.27,17197.738,6.7,236.028,0.184848485
3/25/14,4234.27002,2270760000,4260.645348,4276.907037,9.479011065,45.31790443,4379.031334,4225.277797,76458590000,20.62570459,32.18609368,-1.692981337,,0.08,2.28,17197.738,6.7,236.028,-0.025
3/26/14,4173.580078,2455460000,4231.623591,4258.120317,0.322664124,38.87140074,4391.391285,4201.069848,74003130000,20.6191184,25.05191175,-3.463765137,,0.08,2.26,17197.738,6.7,236.028,0.1
3/27/14,4151.22998,2270650000,4204.825721,4238.68571,-8.637702827,36.79554556,4401.319379,4174.371734,71732480000,21.328732,25.05360539,-2.562891532,,0.08,2.24,17197.738,6.7,236.028,-0.066666667
3/28/14,4155.759766,2029840000,4188.470403,4223.608266,-15.1981476,37.52376882,4406.92123,4153.533848,73762320000,21.48947641,31.47904947,-2.111465086,,0.08,2.28,17197.738,6.7,236.028,0.013210227
3/31/14,4198.990234,2090850000,4191.977013,4219.13226,-16.71631455,44.13869445,4407.872514,4144.751607,75853170000,21.3698681,38.56623014,-1.891609884,,0.08,2.29,17197.738,6.7,236.028,0
4/1/14,4268.040039,2153130000,4217.331355,4228.024584,-12.20701574,52.74497223,4399.027191,4145.203912,78006300000,19.88567616,45.4896678,-1.50623931,,0.09,2.33,17518.508,6.2,236.468,-0.051666667
4/2/14,4276.459961,2187100000,4237.04089,4236.831016,-7.863303361,53.68206747,4388.745031,4147.335047,80193400000,18.80386414,52.89414773,-0.722911506,,0.09,2.35,17518.508,6.2,236.468,0.186363636
4/3/14,4237.740234,2067370000,4237.274005,4236.996328,-7.459252721,48.88153461,4377.247666,4147.393447,78126030000,18.01159704,53.12243815,-1.888037246,4131.810059,0.09,2.34,17518.508,6.2,236.468,-0.0525
4/4/14,4127.72998,2621270000,4200.75933,4217.12972,-15.83342985,38.38003828,4375.606398,4128.185692,75504760000,18.78256849,46.08024928,-3.485325612,,0.09,2.31,17518.508,6.2,236.468,0.0125
4/7/14,4079.75,2554680000,4160.422887,4192.151589,-26.04141972,34.86222313,4377.794885,4100.527186,72950080000,20.22782843,39.18571991,-3.469630866,,0.09,2.3,17518.508,6.2,236.468,-0.0375
4/8/14,4112.990234,2198900000,4144.612003,4177.758615,-31.09072164,39.0315097,4374.710943,4084.191156,75148980000,21.56985551,45.66618377,-2.86424306,,0.09,2.29,17518.508,6.2,236.468,0.153571429
4/9/14,4183.899902,1957560000,4157.707969,4178.875213,-29.0358055,46.84741458,4362.330733,4082.628349,77106540000,21.42955054,45.73952692,0.247265514,,0.09,2.34,17518.508,6.2,236.468,0
4/10/14,4054.110107,2421210000,4123.175349,4156.190648,-37.44853798,37.397356,4368.735048,4055.593053,74685330000,22.18154429,47.13068017,-2.339544509,,0.09,2.28,17518.508,6.2,236.468,0.041666667
4/11/14,3999.72998,2264480000,4082.026893,4127.743254,-47.95096201,34.27744852,4380.75527,4019.005839,72420850000,23.35305732,47.56443493,-3.754542947,,0.09,2.26,17518.508,6.2,236.468,0
4/14/14,4022.689941,1890480000,4062.247909,4108.642652,-53.80134336,36.67938518,4379.503664,3994.531419,74311330000,24.48666046,46.74510995,-4.198635461,,0.09,2.28,17518.508,6.2,236.468,-0.142857143
4/15/14,4034.159912,2413110000,4052.885243,4095.100335,-56.85687133,37.90037477,4363.237413,3980.882655,76724440000,25.8921263,46.97766074,-5.479801614,,0.09,2.25,17518.508,6.2,236.468,0.166666667
4/16/14,4086.22998,1863110000,4064.000156,4093.487544,-54.4491243,43.25022366,4344.996639,3976.986418,78587550000,26.54079941,53.63815678,-4.448304958,,0.09,2.26,17518.508,6.2,236.468,0
4/17/14,4095.52002,1954720000,4074.506777,4093.857085,-51.20112423,44.17428522,4320.691209,3978.914846,80542270000,26.66024324,53.46766737,-3.356038997,,0.09,2.3,17518.508,6.2,236.468,0
4/21/14,4121.549805,1544440000,4090.187786,4098.892125,-45.99645614,46.78872212,4302.964239,3981.117792,82086710000,26.55006073,52.555611,-0.149723354,3946.030029,0.09,2.31,17518.508,6.2,236.468,-0.25
4/22/14,4161.459961,1875930000,4113.945178,4110.268095,-38.21083242,50.60813678,4295.340311,3982.248702,83962640000,25.52401693,52.02939822,2.002817843,3949.540425,0.09,2.28,17518.508,6.2,236.468,0.02
4/23/14,4126.970215,1794760000,4118.286857,4113.304844,-34.42685247,47.43914421,4283.750189,3983.108844,82167880000,24.65807656,45.11654202,0.339898217,3958.387616,0.09,2.27,17518.508,6.2,236.468,0.117272727
4/24/14,4148.339844,2130870000,4128.304519,4119.674844,-29.36516728,49.54718002,4281.53947,3982.79554,84298750000,24.10907,52.40675255,-0.849926132,3966.88092,0.09,2.27,17518.508,6.2,236.468,0.175
4/25/14,4075.560059,2087140000,4110.723032,4111.653974,-30.87060855,43.19340964,4279.456605,3977.311412,82211610000,24.1278831,53.46754676,0.52909148,3979.497674,0.09,2.25,17518.508,6.2,236.468,0.034406566
4/28/14,4074.399902,2348320000,4098.615322,4104.880506,-31.7908316,43.09853165,4276.597681,3972.034351,79863290000,24.77240116,53.87469888,1.86687407,3991.357423,0.09,2.26,17518.508,6.2,236.468,0.045663265
4/29/14,4103.540039,1911240000,4100.256895,4104.636785,-29.82494608,46.28980824,4268.102176,3970.984835,81774530000,25.37088221,53.40353064,2.009851588,4002.505587,0.09,2.27,17518.508,6.2,236.468,0
4/30/14,4114.560059,2151400000,4105.024616,4106.441017,-27.06574708,47.48921082,4243.88784,3979.851173,83925930000,25.81655798,53.67097441,1.992983626,4012.984862,0.09,2.25,17518.508,6.2,236.468,0.249206349
5/1/14,4127.450195,2077040000,4112.499809,4110.260867,-23.56726691,48.92591938,4213.218602,3995.619435,86002970000,25.46368248,61.70342879,1.008759053,4022.835379,0.09,2.22,17518.508,6.3,236.918,0
5/2/14,4123.899902,1844790000,4116.29984,4112.740692,-20.84093383,48.53206088,4189.439431,4008.014573,84158180000,25.13601237,69.17667261,0.692949434,4032.094866,0.09,2.18,17518.508,6.3,236.918,0
5/5/14,4138.060059,1561170000,4123.553246,4117.344213,-17.33782924,50.25220026,4190.724985,4007.762027,85719350000,25.26781563,63.16594512,0.400583632,4040.798783,0.09,2.2,17518.508,6.3,236.918,-0.052272727
5/6/14,4080.76001,1850610000,4109.288834,4110.69254,-18.9665936,43.86363793,4190.733491,4007.854522,83868740000,25.47094625,64.3600502,-1.939222098,4048.980466,0.09,2.18,17518.508,6.3,236.918,0.090909091
5/7/14,4067.669922,2486030000,4095.415863,4102.870246,-21.07077106,42.53333738,4189.240459,4004.815523,81382710000,26.4357477,56.2501645,-1.436896558,,0.09,2.21,17518.508,6.3,236.918,0
5/8/14,4051.5,2411940000,4080.777242,4093.530201,-23.76912868,40.88385747,4175.455369,4005.360622,78970770000,26.86309155,56.93875758,-2.334424068,,0.09,2.21,17518.508,6.3,236.918,0.127272727
5/9/14,4071.870117,1976160000,4077.808201,4089.592004,-23.98738667,43.83863969,4175.171647,4007.420345,80946930000,27.45020154,50.69771333,-0.090538266,,0.09,2.22,17518.508,6.3,236.918,0.225
5/12/14,4143.859863,1880020000,4099.825421,4099.458887,-18.14225421,52.81473725,4174.021465,4022.983515,82826950000,26.28090869,50.68338952,1.704789972,,0.09,2.25,17518.508,6.3,236.918,0.007692308
5/13/14,4130.169922,1923480000,4109.940255,4105.042712,-14.44806024,51.14082269,4171.984145,4035.768833,80903470000,25.02424011,57.23239171,0.648949019,,0.09,2.22,17518.508,6.3,236.918,0.083333333
5/14/14,4100.629883,1764430000,4106.836798,4104.240379,-13.74556882,47.63267932,4167.403793,4046.996183,79139040000,24.40846297,50.38937286,-0.338558086,,0.09,2.15,17518.508,6.3,236.918,-0.011904762
5/15/14,4069.290039,2083030000,4094.321211,4097.885772,-15.53858366,44.1707748,4168.168143,4044.537838,77056010000,24.63383928,50.41698193,-1.409106191,,0.09,2.12,17518.508,6.3,236.918,-0.020909091
5/16/14,4090.590088,1741070000,4093.077504,4096.559284,-15.0671403,46.99065691,4168.131435,4044.081554,78797080000,24.84311729,57.7710875,-0.807726066,,0.09,2.14,17518.508,6.3,236.918,0
5/19/14,4125.810059,1601400000,4103.988355,4101.877607,-11.71650022,51.36498618,4168.583932,4044.055082,80398480000,24.21043887,57.30196423,-0.296032436,,0.09,2.18,17518.508,6.3,236.918,0
5/20/14,4096.890137,1797910000,4101.622282,4100.970794,-11.26483581,47.87172593,4160.054642,4046.127389,78600570000,23.62295177,50.07746139,0.395272619,,0.09,2.17,17518.508,6.3,236.918,0.034006734
5/21/14,4131.540039,1703500000,4111.594868,4106.528838,-8.018498711,52.07702707,4160.699573,4045.93944,80304070000,22.87783551,49.36813747,1.570189283,,0.09,2.17,17518.508,6.3,236.918,0.25
5/22/14,4154.339844,1835810000,4125.843193,4115.221749,-3.564905467,54.66844899,4161.99211,4045.246903,82139880000,21.50050027,49.36962278,2.538315284,4021.050049,0.09,2.19,17518.508,6.3,236.918,0.019480519
5/23/14,4185.810059,1536610000,4145.832148,4128.055987,2.475447182,58.04110238,4176.060334,4042.203679,83676490000,20.14981619,55.25976291,2.79822141,4023.92605,0.09,2.17,17518.508,6.3,236.918,0.15625
