date,Adj Close,Volume,EMA_5,EMA_10,MACD,RSI,Bollinger_High,Bollinger_Low,OBV,ADX,MFI,MOM,SAR,Interest Rate,Yield Spread,GDP,Unemployment Rate,Inflation Rate,news_sentiment
4/1/14,1885.52002,3336190000,1869.815326,1865.575803,7.338610803,61.22472728,1887.936994,1842.050018,1.3902E+11,12.77979856,56.71047346,0.70877391,1842.109985,0.09,2.33,17518.508,6.2,236.468,0.08
4/2/14,1890.900024,3131660000,1876.843559,1870.180207,8.888776807,62.78641973,1891.189002,1840.507006,1.42152E+11,13.80466546,63.9638208,1.619222395,1842.984585,0.09,2.35,17518.508,6.2,236.468,0
4/3/14,1888.77002,3055600000,1880.819046,1873.560173,9.83208281,61.72644736,1893.283917,1839.586091,1.39096E+11,14.65630234,64.17361563,0.89529488,1844.992003,0.09,2.34,17518.508,6.2,236.468,0
4/4/14,1865.089966,3583750000,1875.576019,1872.020135,8.570086559,51.34786605,1892.105052,1839.469948,1.35512E+11,13.93935063,57.24344605,-0.076616039,1847.920486,0.09,2.31,17518.508,6.2,236.468,0
4/7/14,1845.040039,3801540000,1865.397359,1867.114663,5.884253896,44.52202174,1891.429287,1836.932713,1.31711E+11,13.87522695,50.26327889,-0.667580258,,0.09,2.3,17518.508,6.2,236.468,0.032142857
4/8/14,1851.959961,3721450000,1860.918226,1864.359263,4.264928581,47.13407999,1891.101383,1835.693612,1.35432E+11,14.0158763,49.85117915,-0.732198101,,0.09,2.29,17518.508,6.2,236.468,0
4/9/14,1872.180054,3308650000,1864.672169,1865.781225,4.560622091,53.95593556,1891.492036,1835.700969,1.38741E+11,13.05430359,49.83005427,1.059074713,,0.09,2.34,17518.508,6.2,236.468,0
4/10/14,1833.079956,3758780000,1854.141431,1859.83554,1.621221785,42.52772448,1892.985072,1832.881933,1.34982E+11,13.21891509,40.38670085,-0.863155079,,0.09,2.28,17518.508,6.2,236.468,0
4/11/14,1815.689941,3743460000,1841.324268,1851.809067,-2.087440271,38.6107229,1896.987653,1826.335345,1.31239E+11,14.03423385,40.17086564,-2.257192204,,0.09,2.26,17518.508,6.2,236.468,0
4/14/14,1830.609985,3111540000,1837.75284,1847.954689,-3.779095752,43.42530565,1898.081827,1822.419174,1.3435E+11,14.79131556,39.9810324,-2.228760868,,0.09,2.28,17518.508,6.2,236.468,0.25
4/15/14,1842.97998,3736440000,1839.49522,1847.050196,-4.07462,47.12766634,1896.911775,1820.662224,1.38087E+11,14.86811233,47.46374519,-2.25614359,,0.09,2.25,17518.508,6.2,236.468,-0.0625
4/16/14,1862.310059,3155080000,1847.100166,1849.824717,-2.717721141,52.37284095,1897.010701,1820.717302,1.41242E+11,13.9170283,54.64088523,-1.511976596,,0.09,2.26,17518.508,6.2,236.468,0
4/17/14,1864.849976,3341430000,1853.01677,1852.556582,-1.421038103,53.03217053,1896.285107,1820.726893,1.44583E+11,13.17872391,55.01478773,-1.266434966,1814.359985,0.09,2.3,17518.508,6.2,236.468,0
4/21/14,1871.890015,2642500000,1859.307851,1856.071752,0.172674381,54.89598762,1896.852761,1820.696238,1.47226E+11,12.60700263,54.41192075,0.36459629,1815.465386,0.09,2.31,17518.508,6.2,236.468,0
4/22/14,1879.550049,3215440000,1866.05525,1860.340533,2.030398576,56.90008814,1899.008434,1820.751576,1.50441E+11,12.7052783,54.28938916,1.870420643,1817.722371,0.09,2.28,17518.508,6.2,236.468,0
4/23/14,1875.390015,3085720000,1869.166839,1863.076802,3.130887471,55.45888134,1900.011941,1820.72507,1.47355E+11,12.79653429,47.62340465,1.265149042,1821.75243,0.09,2.27,17518.508,6.2,236.468,0
